"logFC","FC","P.Value","adj.P.Val","entrez_ID","merged_symbol","merged_description","ensembl_description","AveExpr","CI.L","CI.R","t"
1.61102780570418,3.05469386982972,2.31779264884088e-15,1.19427315958696e-13,"111584482","slc1a1","solute carrier family 1 member 1","solute carrier family 1 member 1",3.13625649777747,1.06637320752291,2.15568240388544,9.3891389396984
1.59945033299127,3.03027837657591,3.77121770704785e-09,5.28117600613762e-08,"111586759","il7r_ENSAOCG00000018950","interleukin 7 receptor","interleukin 7 receptor",-0.357850359047471,0.814554950563828,2.38434571541872,6.46848966435143
1.59889936785093,3.02912133441628,4.2507082238642e-12,1.16775196078555e-10,"111586786","LOC111586786","complement C1r-A subcomponent-like",NA,2.65649602089849,0.954987685759027,2.24281104994283,7.8820417422247
1.57923899171249,2.98812187483408,3.41401530044099e-11,7.7975675016859e-10,"118469194","LOC118469194","IgGFc-binding protein-like",NA,3.00270817063263,0.906913425898097,2.25156455752688,7.45610707612917
1.57862792039319,2.98685648687883,6.00596053777127e-06,3.69062419579223e-05,"111562542","LOC111562542_ENSAOCG00000007317","ependymin-like","ependymin-like",7.2844792269668,0.531045820154175,2.6262100206322,4.78338805336149
1.57656555291735,2.98258975367124,4.92564588815817e-29,2.72021951638848e-26,"111566307","as3mt","arsenite methyltransferase","arsenite methyltransferase",4.95939366572603,1.26182895942667,1.89130214640802,15.900423703181
1.57197249806366,2.97310929226751,4.66398973704307e-11,1.01982752240034e-09,"118469452","LOC118469452","NLR family CARD domain-containing protein 3-like.27",NA,0.370346141886069,0.89692162986258,2.24702336626474,7.39183642136861
1.56035989593542,2.94927407124746,1.11615010718343e-21,1.65790627644942e-19,"111587581","LOC111587581_si:ch211-107o10.3","retinol dehydrogenase 13-like.2","retinol dehydrogenase 11-like",2.81494638517425,1.15783224315969,1.96288754871115,12.304754770985
1.55792017688357,2.94429081466816,4.38291235492193e-14,1.785581878665e-12,"111583854","LOC111583854_ENSAOCG00000004021","uncharacterized LOC111583854","novel gene (lipocalin family)",6.65060284079822,0.996152549186636,2.11968780458051,8.8030343587483
1.55049827110299,2.92918288436337,1.61604867692493e-20,2.04743861197701e-18,"111580036","hif1al","hypoxia inducible factor 1 subunit alpha, like","hypoxia-inducible factor 1-alpha-like",6.78870162251984,1.13205623254978,1.9689403096562,11.7619649552124
1.53779422080221,2.90350238842143,2.50896875504134e-12,7.2243541505455e-11,"111580894","LOC111580894_ENSAOCG00000020270","alpha-2-macroglobulin-like.2","alpha-2-macroglobulin-like",3.15044045899491,0.92678570433358,2.14880273727085,7.98904495154704
1.53242693724118,2.89272050621671,1.88957347467878e-16,1.22583233426601e-14,"111580387","LOC111580387_ENSAOCG00000018357","UDP-glucuronosyltransferase 2A2-like.4","UDP-glucuronosyltransferase 2A1-like.1",2.95581902003675,1.04047087133536,2.02438300314699,9.88774736653675
1.52828733532858,2.88443216558906,1.07386781897173e-34,1.48717721628732e-31,"111580707","col17a1b","collagen, type XVII, alpha 1b",NA,9.02754102807453,1.27199102536676,1.78458364529041,18.9280800823079
1.52737584375848,2.88261036322418,3.88386588173818e-07,3.2663296899991e-06,"111575255","LOC111575255_ENSAOCG00000012350","CD276 antigen-like","protein turtle-like",2.24459377895279,0.635766507933438,2.41898517958353,5.43769963406967
1.51766480859057,2.86327216110795,1.20341811242623e-22,2.27361572854702e-20,"111573399","thrb","thyroid hormone receptor beta","thyroid hormone receptor beta",6.17787442690728,1.14015298609911,1.89517663108203,12.7611322923817
1.51718075885972,2.86231164374456,4.67811638800615e-18,3.95126552019124e-16,"111584412","LOC111584412_ENSAOCG00000011048","uncharacterized LOC111584412","uncharacterized LOC111584412",2.48167356273532,1.06388382155148,1.97047769616795,10.6242540103429
1.51554130520779,2.85906080982339,2.62811570072501e-10,4.79697931883179e-09,"111573883","LOC111573883","uncharacterized LOC111573883",NA,-0.688480048764944,0.831505607218223,2.19957700319736,7.03287525665219
1.51275344486961,2.85354130242601,1.24578019517619e-14,5.69673330014961e-13,"111569311","LOC111569311_ENSAOCG00000021909","retinol dehydrogenase 12-like.1","retinol dehydrogenase 12-like.3",5.6216230766014,0.98240201890287,2.04310487083635,9.05416310339242
1.50750529405209,2.84317971620916,3.43279290406814e-13,1.17731677655764e-11,"111567847","LOC111567847_ENSAOCG00000005633","interleukin-8-like.1","interleukin-8-like.2",3.17750333107957,0.937190268862496,2.07782031924169,8.39050183190045
1.49818323374765,2.82486756664086,7.41116534489278e-20,8.67509126077721e-18,"111577471","LOC111577471_NACC2","nucleus accumbens-associated protein 2","nucleus accumbens-associated protein 2-like.1",5.87498724146771,1.08301415719031,1.91335231030499,11.4547031392676
1.4981560051383,2.82481425219296,3.81368834590177e-34,4.32311682073854e-31,"111579004","dsc2l","desmocollin 2 like","desmocollin-2-like",6.9915914754289,1.24277658802666,1.75353542224994,18.6215167509901
1.49735719487333,2.82325060501111,1.46275363539107e-06,1.05720764426352e-05,"111584976","LOC111584976_ENSAOCG00000009665","natterin-3-like","natterin-3-like",-0.0404237849791004,0.570170589841314,2.42454379990534,5.12627817110099
1.49402139636998,2.81673022797148,4.32979640957161e-24,9.61393351230447e-22,"111572754","LOC111572754_ENSAOCG00000019405","beta-1,3-galactosyltransferase 2-like","beta-1,3-galactosyltransferase 2-like.3",3.49113010089192,1.14143317558376,1.84660961715619,13.4503294445364
1.48934862847358,2.8076218342936,9.63468801431092e-21,1.28889385374055e-18,"111563572","prr15la","proline rich 15 like a",NA,2.13112175360128,1.09095445437079,1.88774280257638,11.866627091596
1.48828634136804,2.80555528341664,1.17234900024547e-16,7.91537704303665e-15,"111580425","LOC111580425","UDP-glucuronosyltransferase 2A2-like.5",NA,3.40647961511295,1.01504464277989,1.96152803995619,9.98268564929948
1.47860520506722,2.78679176468313,9.31833608006222e-36,1.67248602076983e-32,"111587243","b4galnt1a","beta-1,4-N-acetyl-galactosaminyl transferase 1a","beta-1,4 N-acetylgalactosaminyltransferase 1-like",5.07529661357117,1.23825264520975,1.71895776492469,19.5275331064389
1.47712574015908,2.78393541097934,1.12365233553594e-11,2.84845691772713e-10,"111573055","cldn2","claudin 2","claudin-14-like",2.04652485511379,0.866920419881521,2.08733106043663,7.6839650401633
1.47524395197915,2.78030653483344,3.41048314901816e-09,4.82304570345063e-08,"111566098","ccnp","cyclin P","cyclin N-terminal domain-containing protein 2-like",-0.751696057761555,0.753709819965482,2.19677808399281,6.49009220251027
1.47097459145083,2.7720909491815,7.53990126231704e-22,1.16830498840133e-19,"111582180","LOC111582180_cybrd1","plasma membrane ascorbate-dependent reductase CYBRD1","cytochrome b reductase 1",2.3315658359815,1.09395975101426,1.8479894318874,12.3848465337521
1.46300398612101,2.75681792294193,2.64742944654293e-19,2.80888351820895e-17,"111587530","LOC111587530_NACC1","nucleus accumbens-associated protein 1","nucleus accumbens-associated protein 1-like.1",5.49297529756054,1.04831992068224,1.87768805155978,11.198814883726
1.45600521526923,2.74347649469134,0.00430436707327923,0.0116305931532164,"111571548","LOC111571548_CEL","bile salt-activated lipase-like.1","bile salt-activated lipase-like, type3.1",-0.0541729224351789,-0.125577354075098,3.03758778461357,2.92223383293216
1.44849012761041,2.72922271266867,1.42853768737291e-18,1.34357400483134e-16,"111570226","LOC111570226_ENSAOCG00000017528","alpha-amylase-like.1","pancreatic alpha-amylase-like.1",7.46607809989138,1.02515728018116,1.87182297503965,10.8611916182965
1.43853490400398,2.7104547164049,2.30643123394906e-17,1.73692013695087e-15,"111576026","vcana_ENSAOCG00000005154","versican a","versican",3.2832022658335,0.99547378766109,1.88159602034687,10.3062499400465
1.4356236553634,2.70499074015667,7.39853358084578e-16,4.28359183506065e-14,"111572871","si:ch211-215k15.4_ENSAOCG00000013725","fucolectin-3","Fucolectin-3-like",2.2556475488059,0.961735179783177,1.90951213094362,9.61630794694055
1.43142914301081,2.69713763274778,1.84894444807962e-09,2.7426009313181e-08,"111569870","cysltr1","cysteinyl leukotriene receptor 1","cysteinyl leukotriene receptor 1",0.231854628142192,0.745175793599345,2.11768249242227,6.6210868065704
1.43058377996393,2.69555767819075,1.63805402783619e-05,8.94306911319031e-05,"111582748","LOC111582748_ENSAOCG00000021418","DELTA-sagatoxin-Srs1a-like.1","DELTA-sagatoxin-Srs1a-like.2",4.21507335095804,0.428446297922437,2.43272126200541,4.53137385670887
1.42865558386933,2.69195740796457,3.40705654580049e-10,6.06456065152487e-09,"111584570","si:dkey-219e21.4_ENSAOCG00000005484","nuclear factor 7, ovary.1","nuclear factor 7, ovary-like.1",2.75656776474826,0.778814261572607,2.07849690616605,6.97853278297381
1.42496198032119,2.68507424424049,7.23998231791832e-13,2.3448832956891e-11,"111576134","LOC111576134_gstr","glutathione S-transferase A-like.11","glutathione S-transferase A-like.10",2.05761593819613,0.876045804496545,1.97387815614583,8.24026449682533
1.4229881449418,2.68140314917559,4.34758980666529e-09,6.00246084974084e-08,"111569548","cdx1a_ENSAOCG00000007494","caudal type homeobox 1a","caudal type homeobox 1",1.5205562911169,0.721368339001711,2.12460795088188,6.43788694409925
1.41652505418531,2.66941767000004,3.84711891327854e-11,8.62219013050919e-10,"111575588","LOC111575588_cox4i2","cytochrome c oxidase subunit 4 isoform 2, mitochondrial","cytochrome c oxidase subunit 4 isoform 2, mitochondrial-like",5.17520919889147,0.811476026094876,2.02157408227574,7.43151907146836
1.41225321678928,2.66152518276245,1.32633924409999e-19,1.48013961862309e-17,"111582985","klf17","Kruppel-like factor 17","Krueppel-like factor 4",4.05975723285499,1.01685527919682,1.80765115438174,11.3376247033625
1.41080178187376,2.65884888049177,1.95873543229025e-10,3.64626134318647e-09,"111584981","LOC111584981_ENSAOCG00000009707","natterin-3-like.3","natterin-3-like.3",4.32698443805502,0.779550243457402,2.04205332029012,7.09426576514119
1.40733590582767,2.65246902884605,2.49178237882746e-25,6.96987128249166e-23,"111573425","ddc","dopa decarboxylase","dopa decarboxylase",2.68550114310243,1.08939813317588,1.72527367847946,14.0507512321231
1.40558051350437,2.6492436124348,1.02236473018814e-25,3.01639610394413e-23,"111577712","LOC111577712_sqor","sulfide:quinone oxidoreductase, mitochondrial","sulfide quinone oxidoreductase",4.02849338454671,1.09225669666433,1.71890433034442,14.2398765153816
1.40250901725702,2.64360937529933,5.08864749061267e-29,2.73998224132039e-26,"111579929","LOC111579929","laminin subunit alpha-3",NA,6.32162264758916,1.12239256220764,1.68262547230639,15.8931852149438
1.40237580264209,2.6433652827251,1.11764311511948e-05,6.38280726454164e-05,"111586004","LOC111586004_ENSAOCG00000019282","C4b-binding protein alpha chain-like","C4b-binding protein alpha chain-like",-0.3018287481744,0.440573501077203,2.36417810420697,4.62831065741513
1.39915949057613,2.63747878731728,7.00706936146543e-13,2.27629351292975e-11,"111566205","hnf4b_ENSAOCG00000023816","hepatic nuclear factor 4, beta","hepatocyte nuclear factor 4-beta-like",1.59761844184955,0.86061363143784,1.93770534971442,8.24685646258293
1.39833435628436,2.63597074029444,9.44417895228855e-24,2.01394778489496e-21,"111584782","LOC111584782_ENSAOCG00000017146","uncharacterized LOC111584782","novel gene (AIG1-type G domain-containing protein)",6.03059076759761,1.06429051601321,1.7323781965555,13.2877504819822
1.39646737037492,2.63256174731039,3.53335619816285e-23,7.11228278467583e-21,"111575060","LOC111575060_ENSAOCG00000019723","CDGSH iron-sulfur domain-containing protein 3, mitochondrial-like","CDGSH iron-sulfur domain-containing protein 3, mitochondrial-like",2.90822625337509,1.05585219634986,1.73708254439999,13.0139970844041
1.39573583757642,2.63122721919399,8.34836172684136e-13,2.67172384654843e-11,"129348203","LOC129348203","threonine-rich protein-like",NA,7.27662214903402,0.856197119435179,1.93527455571766,8.21153820823544
1.39271549173711,2.6257243909199,7.29888865006531e-06,4.37527035193729e-05,"111584312","LOC111584312","uncharacterized LOC111584312",NA,-0.633097368670363,0.459062895190474,2.32636808828375,4.73501109634812
1.39185547703931,2.62415961903511,1.82145043615493e-15,9.59178471733616e-14,"111563413","LOC111563413_PRUNE1","exopolyphosphatase PRUNE1-like","exopolyphosphatase PRUNE1-like",4.08989536147614,0.923689486754436,1.86002146732417,9.4370919232982
1.39115244727345,2.62288116943924,3.38835350954154e-13,1.16392915292672e-11,"129350453","LOC129350453","mucin-2-like.20",NA,4.40052160219533,0.865019963065366,1.91728493148153,8.39312152685211
1.38712197752203,2.61556382939795,5.16991113449574e-12,1.39710848199209e-10,"111572958","has2","hyaluronan synthase 2","hyaluronan synthase 2",2.66981293351139,0.825662146709504,1.94858180833455,7.84223525382615
1.3849598327693,2.61164686020897,2.35528917951916e-16,1.50976840322868e-14,"111580317","LOC111580317","UDP-glucuronosyltransferase 2A1-like.5",NA,4.82207015259256,0.938366329037888,1.83155333650072,9.84393371203771
1.38424468039102,2.61035257238954,4.46702339466272e-18,3.81788689977166e-16,"111572436","si:ch211-69b7.6_ENSAOCG00000011986","neuroblast differentiation-associated protein AHNAK.1","neuroblast differentiation-associated protein AHNAK-like.2",5.19112147392107,0.971024194146003,1.79746516663603,10.6334678610483
1.37309726836135,2.59026063053605,7.77955163217836e-07,6.04279483609735e-06,"118470927","LOC118470927","putative nuclease HARBI1.12",NA,-0.0271940781516499,0.546936748418348,2.19925778830435,5.2757082382999
1.3729452600958,2.58998772443167,3.822376583699e-18,3.30627899034977e-16,"111579782","si_ENSAOCG00000002374","sucrase-isomaltase (alpha-glucosidase)","maltase-glucoamylase, intestinal-like",6.95705663777606,0.964293216623354,1.78159730356824,10.6645725024852
1.3688816560823,2.58270283343987,6.66556146852771e-08,6.77183315609197e-07,"111565568","LOC111565568_ENSAOCG00000018245","cytochrome P450 2F2-like","cytochrome P450 2F2-like.10",2.58044516214944,0.624693060597069,2.11307025156754,5.8388429959558
1.3643193564303,2.57454833614793,1.27527964556668e-13,4.63969138618498e-12,"111566926","LOC111566926_cyp3a65","cytochrome P450 3A30-like","cytochrome P450 3A30-like.1",4.19811936747623,0.86011829991492,1.86852041294568,8.58926878519471
1.35170157413849,2.55212956728267,5.84349984961835e-15,2.80305790113764e-13,"111570749","aox6_AOX1","aldehyde oxidase 6","aldehyde oxidase 1",3.61812781838089,0.885579834166157,1.81782331411083,9.20503331386682
1.34574011380637,2.5416054941271,6.50079429365538e-07,5.15136525006437e-06,"111583769","LOC111583769","uncharacterized LOC111583769",NA,1.11427784118332,0.542451237413472,2.14902899019928,5.31781652142457
1.34512590855596,2.54052367493339,2.37538091317461e-09,3.44750364608859e-08,"111584575","psmb13a","proteasome 20S subunit beta 13a","proteasome subunit beta type-7-like",4.04611440986689,0.694995251697145,1.99525656541477,6.56759246750767
1.34029714265048,2.53203464118424,5.61971686922445e-27,2.01729103215594e-24,"111571910","LOC111571910_ZHX2","zinc fingers and homeoboxes protein 2-like","zinc fingers and homeoboxes protein 2-like",4.10885715452485,1.05403303902577,1.62656124627518,14.862028954629
1.33650105881174,2.52538099569985,1.36636526103771e-15,7.50734055924238e-14,"111572682","and1","actinodin1",NA,4.67271409452164,0.889662277912205,1.78333983971128,9.49428693736352
1.33564373318264,2.52388072667813,1.62620257716726e-18,1.51624030766357e-16,"111567499","LOC111567499_DHRS11","dehydrogenase/reductase SDR family member 11-like","dehydrogenase/reductase SDR family member 11-like",6.02378918933296,0.94435773988167,1.72692972648361,10.8352823508032
1.33471242482103,2.52225200220489,1.97138341147249e-28,8.84576164922804e-26,"111583248","LOC111583248_mpst","thiosulfate sulfurtransferase-like","3-mercaptopyruvate sulfurtransferase-like.2",3.67442473560972,1.06301096298279,1.60641388665926,15.5933573717459
1.3328326735608,2.51896778840875,0.000229162883483579,0.000909314035394172,"111573073","LOC111573073_ENSAOCG00000005766","protein-lysine methyltransferase METTL21C","protein-lysine methyltransferase METTL21C-like",0.819530159669401,0.226582490598845,2.43908285652277,3.82442526966899
1.3310742731813,2.51589946449367,0.0133051320629853,0.0303887523194673,"111576455","LOC111576455","NACHT, LRR and PYD domains-containing protein 12-like.5",NA,2.22630284084358,-0.345094487206649,3.00724303356926,2.52074231191317
1.32965198789279,2.51342037957158,0.0147016331221499,0.0330629397707908,"111566738","LOC111566738_ENSAOCG00000023084","CD59 glycoprotein-like","CD59 glycoprotein-like.3",2.87882966364136,-0.370095380895671,3.02939935668126,2.48311888918719
1.3278793061218,2.51033396270189,1.60218626868657e-11,3.91245894047295e-10,"111583049","adgrg2a","adhesion G protein-coupled receptor G2a",NA,1.4903296247088,0.774098091263419,1.88166052098018,7.6113954647006
1.32571407157639,2.50656921349252,4.61386147237414e-22,7.64410372246109e-20,"111579974","LOC111579974_ENSAOCG00000007469","cytochrome P450 3A27-like.3","cytochrome P450 3A27-like.1",5.51940550587526,0.98866356737972,1.66276457577305,12.485294444391
1.32261123152077,2.50118406589235,2.36958219705536e-18,2.14088633263096e-16,"111580043","LOC111580043_ENSAOCG00000005683","T-complex protein 11-like protein 1","T-complex protein 11-like protein 1",3.59776579948187,0.932434195826845,1.71278826721469,10.760052874621
1.31613092230595,2.48997442177449,6.87106527153949e-17,4.82048872372695e-15,"111572364","LOC111572364","UDP-glucuronosyltransferase 2A2-like.2",NA,3.09212843818549,0.902039585004054,1.73022225960785,10.0889704883811
1.30948931954726,2.47853789987361,5.01725458656006e-07,4.10101059906378e-06,"111586850","slc22a7a","solute carrier family 22 member 7a","solute carrier family 22 member 7-like.4",-0.804624453902543,0.536624930716032,2.08235370837848,5.3782695894668
1.30863454394995,2.47706983755974,2.61771071763878e-24,6.1282884170113e-22,"111578683","LOC111578683_ZBTB7C","zinc finger and BTB domain-containing protein 7C","zinc finger and BTB domain containing 7C",3.27063913720645,1.00219475886164,1.61507432903827,13.5555497444772
1.3056109923648,2.47188391431874,3.48947680287779e-06,2.29555135554007e-05,"111583259","st6galnac1.1","ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 1, tandem duplicate 1","alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 2-like.1",-0.66856617616292,0.462700044498264,2.14852194023133,4.91672600881604
1.30422554558016,2.46951125782077,0.0124362813084824,0.0286841536541115,"129350529","LOC129350529","uncharacterized LOC129350529",NA,-0.260979187864276,-0.321853128446111,2.93030421960644,2.54598037847489
1.30167257219107,2.46514510879282,7.8270605195738e-23,1.51873179703226e-20,"111567815","slc25a18_ENSAOCG00000007060","solute carrier family 25 member 18","mitochondrial glutamate carrier 1-like",5.28805381269029,0.980120542303077,1.62322460207906,12.8497418342907
1.30105480088406,2.46408974375567,1.21508318937711e-10,2.36408868408349e-09,"111570386","LOC111570386_ENSAOCG00000017164","cytosolic sulfotransferase 3-like","cytosolic sulfotransferase 3-like.1",2.56224976752429,0.726951707145108,1.87515789462302,7.19365501124819
1.29703599013936,2.45723525945673,3.14920957024491e-14,1.33782397877583e-12,"111562578","LOC111562578","calpain-1 catalytic subunit-like",NA,1.78451146344783,0.832823219285824,1.7612487609929,8.86908560946961
1.29508650464132,2.453917088065,1.7761469214003e-27,6.71134252510873e-25,"111574660","mgst3b_syf2","microsomal glutathione S-transferase 3b","microsomal glutathione S-transferase 3-like",6.0212117927223,1.02305151515347,1.56712149412917,15.1118597631715
1.29220417304606,2.44901935032253,6.85718776646694e-19,6.71318682337113e-17,"111568802","LOC111568802_GPRC5D","retinoic acid-induced protein 3","retinoic acid-induced protein 3-like",5.01522337014994,0.919585341779861,1.66482300431225,11.0080462072607
1.28693493404555,2.44009096926983,9.22693973805783e-11,1.84083312104959e-09,"111574686","hcar1-3","hydroxycarboxylic acid receptor 1-3",NA,1.68378542009423,0.723536133864219,1.85033373422688,7.25077746377936
1.2840380761078,2.43519630702324,2.00561601397282e-16,1.2972059372056e-14,"111564155","LOC111564155","nuclear factor 7, brain-like",NA,1.50159096593968,0.87132772059925,1.69674843161635,9.87589445962161
1.28205691624894,2.4318545043865,9.45766345718258e-05,0.000418789382279602,"111579452","LOC111579452","B-cell receptor CD22-like.8",NA,-1.03589278155757,0.282138069601703,2.28197576289618,4.06992546461692
1.27474006587775,2.41955220214357,3.46220743620311e-10,6.14748753181719e-09,"111565353","LOC111565353","leukocyte elastase inhibitor-like.1",NA,6.11945203461671,0.694629291474658,1.85485084028084,6.97516697556591
1.27022590094777,2.41199330200886,3.4359926248756e-05,0.000172023266282126,"129348202","LOC129348202","type-2 ice-structuring protein-like",NA,-0.29746004433539,0.341184572890367,2.19926722900518,4.34000104667659
1.26979112245956,2.41126652000075,1.71834631538847e-26,5.6938066062826e-24,"111587514","ptx3a_PTX3","pentraxin 3, long a","pentraxin 3",5.95048714955219,0.994118058233614,1.54546418668551,14.621160914127
1.26903135209239,2.40999700254616,2.14592283985284e-09,3.1377383655635e-08,"118470561","LOC118470561","transmembrane protein 272-like.1",NA,-0.0839826237764445,0.65769968322014,1.88036302096463,6.58930122607108
1.266583948402,2.40591212299582,4.25570195199069e-16,2.58195235611198e-14,"111563365","LOC111563365_ENSAOCG00000021998","tripartite motif-containing protein 16-like.1","tripartite motif-containing protein 16-like.14",3.08480606537036,0.853221737608709,1.67994615919529,9.72628771919803
1.26366600691248,2.40105093204493,5.98953341026779e-14,2.34977359909559e-12,"111580511","LOC111580511_ENSAOCG00000013107","patatin-like phospholipase domain-containing protein 2.1","patatin-like phospholipase domain-containing protein 2.1",3.2670280062422,0.804747468644693,1.72258454518026,8.74058710852727
1.25953772143069,2.39419012294806,1.38129377409195e-18,1.30483795203475e-16,"111571465","tspan33a","tetraspanin 33a","tetraspanin 33",4.29892847289103,0.891655499171239,1.62741994369014,10.8679162068438
1.25707796309941,2.39011156761988,3.31812764126812e-12,9.32974322945597e-11,"111571556","LOC111571556_CEL","bile salt-activated lipase-like.5","bile salt-activated lipase-like",5.50904820583853,0.754035756098942,1.76012017009988,7.93234677366406
1.25305494011264,2.38345591319685,2.24980741830068e-22,4.00465720457522e-20,"111574965","mthfd1l","methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like","monofunctional C1-tetrahydrofolate synthase, mitochondrial-like",4.19794363421326,0.938190378215579,1.5679195020097,12.63252695514
1.24915248653764,2.37701743715349,9.09548678360578e-13,2.88086168154855e-11,"111568037","slco2b1","solute carrier organic anion transporter family, member 2B1","solute carrier organic anion transporter family member 2B1-like",5.73468285622031,0.765258294406856,1.73304667866843,8.19424512100496
1.24476633253099,2.36980168362334,6.80185545104006e-29,3.48805625486907e-26,"111566499","slc18b1","solute carrier family 18 member B1","solute carrier family 18 member B1",4.47250732070312,0.995142746565498,1.49438991849648,15.8287317655773
1.24140686822429,2.3642897758239,1.23537080503122e-12,3.79023025623397e-11,"111563205","slc6a11a","solute carrier family 6 member 11a","sodium- and chloride-dependent GABA transporter 2-like.1",4.51343510139189,0.756857383261479,1.72595635318711,8.13242209344216
1.23780662933297,2.35839705716125,1.91680974935019e-09,2.83351052721375e-08,"111566010","LOC111566010_FABP2","fatty acid-binding protein, intestinal","fatty acid binding protein 2",7.47472960182737,0.643689671352931,1.831923587313,6.61339952135808
1.2349573839068,2.35374394563899,8.45223797367915e-07,6.51088345769319e-06,"111579460","LOC111579460","B- and T-lymphocyte attenuator-like",NA,-0.386136119074724,0.489155266630806,1.9807595011828,5.25620461464346
1.23367873731532,2.35165876943098,1.83005780940198e-12,5.41425619490382e-11,"111571726","ltb4r","leukotriene B4 receptor","leukotriene B4 receptor 1-like",2.33804579821796,0.747393829747072,1.71996364488357,8.05295352499383
1.23240055626363,2.34957619865463,7.40626813870929e-22,1.15591451573566e-19,"111573341","msrab_ENSAOCG00000001106","methionine sulfoxide reductase Ab","mitochondrial peptide methionine sulfoxide reductase-like",2.94125330541003,0.916626063975329,1.54817504855194,12.38850054059
1.23195965199066,2.34885825073419,4.71564706357146e-33,4.41589593283487e-30,"111573868","LOC111573868_ENSAOCG00000023159","plakophilin-1","plakophilin-1-like.1",6.2038573265304,1.01496382177271,1.44895548220862,18.0214196519669
1.22820155701897,2.34274764175445,3.82311177173509e-11,8.58625457139003e-10,"111577858","loxl2a","lysyl oxidase-like 2a","lysyl oxidase homolog 2A-like",5.20331468337481,0.703683291318212,1.75271982271972,7.43280828298475
1.22628634013152,2.33963964400299,8.31793886351393e-17,5.74204382187061e-15,"111564069","LOC111564069_klf2a","Krueppel-like factor 2","Krueppel-like factor 2.1",4.83915512988476,0.839003192633845,1.6135694876292,10.0509519171376
1.22287216253554,2.33410936862646,1.18342354733941e-12,3.6550010204449e-11,"129349577","LOC129349577","complement C1s subcomponent-like",NA,2.13298074612968,0.746066057421293,1.69967826764979,8.14110123524224
1.22106831890419,2.33119278741988,4.54474289422475e-21,6.27465849075722e-19,"111585897","LOC111585897_cyb5a","cytochrome b5.1","cytochrome b5",7.20264827885965,0.898578649965669,1.54355798784272,12.0189924124754
1.22058324176043,2.33040910256454,4.11570886736368e-16,2.5254740052786e-14,"111572975","LOC111572975_ZHX1","zinc fingers and homeoboxes protein 1","zinc fingers and homeoboxes 1",3.22662470709735,0.822506055679993,1.61866042784086,9.73293937353701
1.21965111530065,2.32890390962047,0.00223832967940151,0.00664129282751753,"111562538","LOC111562538_ENSAOCG00000002698","uncharacterized LOC111562538","uncharacterized LOC111562538",-0.841899986682032,-0.0139895458712642,2.45329177647255,3.13827390636228
1.21803773952269,2.32630093610773,5.92157751724404e-08,6.10234146250727e-07,"111579900","hsf4","heat shock transcription factor 4","heat shock transcription factor 4",3.23961783485485,0.558845264879485,1.87723021416589,5.86532940637864
1.21786221146989,2.32601791979256,8.22787518186479e-12,2.13508404418077e-10,"111573106","si:ch211-117n7.7","Monoacylglycerol lipase ABHD12-like","monoacylglycerol lipase ABHD12-like.1",1.44731342216859,0.718890675217928,1.71683374772185,7.74758388332901
1.21719055900312,2.32493528484623,3.89052063338646e-22,6.49566150402151e-20,"111570623","ccl25b","chemokine (C-C motif) ligand 25b","C-C motif chemokine 25-like",6.9540985960507,0.908594237342232,1.525786880664,12.5202134790266
1.21713042601709,2.32483838121556,2.11297622382805e-22,3.79244015906739e-20,"111573230","nmnat1","nicotinamide nucleotide adenylyltransferase 1",NA,4.38869376682388,0.911604465394351,1.52265638663983,12.6454097053191
1.20812631856093,2.31037385047336,1.14117699107939e-12,3.54670563259277e-11,"111575819","si:ch211-117l17.6_ENSAOCG00000011916","regulator of G-protein signaling 21","regulator of G-protein signaling 21-like.2",4.906248432369,0.737494202465519,1.67875843465634,8.14844407291159
1.20745843066237,2.3093045228822,4.12447082915877e-14,1.69205433749374e-12,"111567418","f9b","coagulation factor IXb","coagulation factor IX-like.3",4.93435772088135,0.772663153841467,1.64225370748327,8.81518182127422
1.20347570401787,2.30293821196953,1.04612351353378e-12,3.28925667656797e-11,"111566311","LOC111566311_krt99","keratin, type I cytoskeletal 19-like","keratin, type I cytoskeletal 19-like.1",3.54640695224462,0.735663561131858,1.67128784690389,8.1660068629006
1.20322492338931,2.30253793188033,3.53138778377267e-28,1.4913535311156e-25,"111582258","dsg2.1_ENSAOCG00000016105","desmoglein 2, tandem duplicate 1","desmoglein-2-like.1",7.70838102319312,0.956257767707799,1.45019207907082,15.4650569356798
1.20044361795322,2.2981032509514,3.06154080485701e-12,8.6762455072382e-11,"111575926","LOC111575926","uncharacterized LOC111575926",NA,1.12385349827752,0.721051715929279,1.67983551997717,7.9486793426478
1.20032842253557,2.29791976075593,3.31814408758407e-22,5.76340220632143e-20,"111580173","si:dkey-24l11.2","uncharacterized LOC111580173",NA,4.28686776672359,0.896797722935631,1.5038591221355,12.5528220120098
1.20004182663224,2.29746331711306,3.8482836611706e-07,3.24146787228363e-06,"118469857","LOC118469857","uncharacterized LOC118469857",NA,2.29589882049153,0.499788852165108,1.90029480109936,5.439829966159
